OpCode	PointIndex	Filename	Frame	Time	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Period	Attribute9	Attribute10
NIN_CNZ1-1-2_20130417	58	NIN_CNZ1-1-2_20130417_LeftW.avi	57587	32.0248	28.40062	191.64727	45.83243	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-2_20130417	59	NIN_CNZ1-1-2_20130417_LeftW.avi	57587	32.0248	28.40062	529.08757	218.58542	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-2_20130417	60	NIN_CNZ1-1-2_20130417_LeftW.avi	57587	32.0248	28.40062	537.31782	401.91513	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-2_20130417	61	NIN_CNZ1-1-2_20130417_LeftW.avi	57587	32.0248	28.40062	378.59155	553.51469	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-2_20130417	62	NIN_CNZ1-1-2_20130417_LeftW.avi	64497	35.86753	32.24335	1657.80772	468.90098	Carangidae	Carangoides	ferdau	37337068	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-2_20130417	63	NIN_CNZ1-1-2_20130417_LeftW.avi	64896	36.08942	32.46524	1497.9057	554.68988	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-2_20130417	64	NIN_CNZ1-1-2_20130417_LeftW.avi	106900	59.44834	55.82416	1367.39743	568.79217	Monacanthidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-2_20130417	65	NIN_CNZ1-1-2_20130417_LeftW.avi	106900	59.44834	55.82416	1102.85364	552.3395	Monacanthidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-2_20130417	66	NIN_CNZ1-1-2_20130417_LeftW.avi	114409	63.62418	60	1017.02388	743.89554	Unknown	Unknown	spp	NA	0	NA	NA	Time End	1	NA	NA
NIN_CNZ1-1-3_20130417	0	NIN_CNZ1-1-3_20130417_LeftU.avi	7974	4.43443	0	1105.20514	761.52339	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	1	NA	NA
NIN_CNZ1-1-3_20130417	1	NIN_CNZ1-1-3_20130417_LeftU.avi	10261	5.70626	1.27183	807.74036	205.65832	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	2	NIN_CNZ1-1-3_20130417_LeftU.avi	16496	9.17362	4.73918	396.2278	709.81502	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	3	NIN_CNZ1-1-3_20130417_LeftU.avi	17179	9.55344	5.11901	1107.55664	802.65506	Balistidae	Abalistes	stellatus	37465011	1	AD	Feeding	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	4	NIN_CNZ1-1-3_20130417_LeftU.avi	19906	11.06996	6.63552	603.15983	604.04788	Balistidae	Abalistes	stellatus	37465011	1	AD	Feeding	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	5	NIN_CNZ1-1-3_20130417_LeftU.avi	19906	11.06996	6.63552	1405.02143	176.27856	Balistidae	Abalistes	stellatus	37465011	1	AD	Feeding	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	6	NIN_CNZ1-1-3_20130417_LeftU.avi	28115	15.63508	11.20065	360.9553	1020.06529	Labridae	Coris	sp1	NA	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	7	NIN_CNZ1-1-3_20130417_LeftU.avi	28115	15.63508	11.20065	708.97734	964.83134	Labridae	Coris	sp1	NA	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	8	NIN_CNZ1-1-3_20130417_LeftU.avi	31759	17.66155	13.22712	1328.59767	822.6333	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	9	NIN_CNZ1-1-3_20130417_LeftU.avi	33431	18.59137	14.15693	137.56277	638.1284	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	10	NIN_CNZ1-1-3_20130417_LeftU.avi	53811	29.92492	25.49049	455.01531	659.28183	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	11	NIN_CNZ1-1-3_20130417_LeftU.avi	53811	29.92492	25.49049	1260.40416	580.54407	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	12	NIN_CNZ1-1-3_20130417_LeftU.avi	65390	36.36414	31.92971	1219.25291	614.62459	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	13	NIN_CNZ1-1-3_20130417_LeftU.avi	68975	38.3578	33.92337	1841.22474	455.97388	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	14	NIN_CNZ1-1-3_20130417_LeftU.avi	68975	38.3578	33.92337	70.54501	417.1926	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	15	NIN_CNZ1-1-3_20130417_LeftU.avi	73121	40.66344	36.22901	1075.81139	961.30577	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Feeding	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	16	NIN_CNZ1-1-3_20130417_LeftU.avi	74087	41.20065	36.76621	725.43784	567.61697	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	17	NIN_CNZ1-1-3_20130417_LeftU.avi	89210	49.61072	45.17629	21.1635	457.14908	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	18	NIN_CNZ1-1-3_20130417_LeftU.avi	89210	49.61072	45.17629	242.20453	58.75952	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	19	NIN_CNZ1-1-3_20130417_LeftU.avi	89210	49.61072	45.17629	559.65707	333.75408	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	20	NIN_CNZ1-1-3_20130417_LeftU.avi	89210	49.61072	45.17629	1045.24189	408.96627	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	21	NIN_CNZ1-1-3_20130417_LeftU.avi	89210	49.61072	45.17629	1163.99265	180.97933	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	22	NIN_CNZ1-1-3_20130417_LeftU.avi	89210	49.61072	45.17629	887.69137	7.05114	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	23	NIN_CNZ1-1-3_20130417_LeftU.avi	89210	49.61072	45.17629	1232.18616	94.01523	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	24	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	14.109	498.28074	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	25	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	169.30802	437.17084	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	26	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	433.85181	247.96518	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	27	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	382.1188	448.92274	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	28	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	581.99633	447.74755	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	29	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	1202.79241	326.70294	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	30	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	1234.53766	410.14146	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	31	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	1372.10043	371.36017	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	32	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	1413.25168	421.89336	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	33	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	1514.3662	300.84875	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	34	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	1629.58971	356.0827	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	35	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	1666.03797	323.17737	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	36	NIN_CNZ1-1-3_20130417_LeftU.avi	89389	49.71027	45.27583	1850.63074	401.91513	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	37	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	64.66626	611.09902	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	38	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	159.90202	440.69641	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	39	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	223.39253	272.64418	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	40	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	484.40906	376.06094	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	41	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	473.82731	641.65397	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	42	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	731.3166	450.09793	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	43	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	854.77036	584.06964	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	44	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	961.76363	446.57236	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	45	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	951.18187	354.90751	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	46	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	1194.56216	412.49184	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	47	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	1172.2229	648.70511	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	48	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	928.84262	719.21654	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	49	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	1367.39743	390.16322	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	50	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	1345.05818	151.59956	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	51	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	1588.43846	410.14146	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	52	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	1768.32823	477.12731	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	53	NIN_CNZ1-1-3_20130417_LeftU.avi	89905	49.99722	45.56278	1860.03674	581.71926	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	54	NIN_CNZ1-1-3_20130417_LeftU.avi	90805	50.49772	46.06329	162.25352	81.08814	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	55	NIN_CNZ1-1-3_20130417_LeftU.avi	90805	50.49772	46.06329	203.40478	173.92818	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	56	NIN_CNZ1-1-3_20130417_LeftU.avi	91288	50.76632	46.33189	95.23576	344.33079	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	57	NIN_CNZ1-1-3_20130417_LeftU.avi	91309	50.778	46.34357	82.30251	390.16322	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	58	NIN_CNZ1-1-3_20130417_LeftU.avi	91309	50.778	46.34357	69.36926	463.02503	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	59	NIN_CNZ1-1-3_20130417_LeftU.avi	94496	52.55033	48.11589	1369.74893	539.4124	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	60	NIN_CNZ1-1-3_20130417_LeftU.avi	94496	52.55033	48.11589	1069.93264	468.90098	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	61	NIN_CNZ1-1-3_20130417_LeftU.avi	94496	52.55033	48.11589	257.48928	602.87269	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	62	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1877.67299	329.05332	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	63	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1898.8365	250.31556	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	64	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1663.68647	231.51251	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	65	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1470.86344	289.09684	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	66	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1488.49969	320.82699	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	67	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1479.09369	388.98803	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	68	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1368.57318	428.9445	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	69	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1463.80894	199.78237	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	70	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	987.63013	177.45375	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	71	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	902.97612	239.73885	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	72	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	718.38334	179.80413	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	73	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	629.02633	59.93471	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	74	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	313.92529	31.73014	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	75	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	146.96877	223.28618	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	76	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	239.85303	474.77693	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	77	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	423.27006	412.49184	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	78	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	627.85058	452.44831	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	79	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	874.75811	334.92927	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	80	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	982.92713	387.81284	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	81	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	997.03613	500.63112	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	82	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1335.65217	629.90207	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	83	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1591.96571	584.06964	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	84	NIN_CNZ1-1-3_20130417_LeftU.avi	94678	52.65154	48.21711	1901.188	665.15778	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	85	NIN_CNZ1-1-3_20130417_LeftU.avi	94921	52.78668	48.35224	1604.89896	403.09032	Scombridae	Sarda	orientalis	37441006	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	86	NIN_CNZ1-1-3_20130417_LeftU.avi	94972	52.81504	48.3806	706.62584	296.14799	Scombridae	Sarda	orientalis	37441006	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	87	NIN_CNZ1-1-3_20130417_LeftU.avi	94972	52.81504	48.3806	733.6681	420.71817	Scombridae	Sarda	orientalis	37441006	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	88	NIN_CNZ1-1-3_20130417_LeftU.avi	94972	52.81504	48.3806	724.26209	519.43417	Scombridae	Sarda	orientalis	37441006	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	89	NIN_CNZ1-1-3_20130417_LeftU.avi	94972	52.81504	48.3806	696.04409	586.42002	Scombridae	Sarda	orientalis	37441006	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	90	NIN_CNZ1-1-3_20130417_LeftU.avi	94972	52.81504	48.3806	1042.89039	537.06202	Scombridae	Sarda	orientalis	37441006	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	91	NIN_CNZ1-1-3_20130417_LeftU.avi	106569	59.26426	54.82983	165.78077	641.65397	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	92	NIN_CNZ1-1-3_20130417_LeftU.avi	106569	59.26426	54.82983	88.18126	672.20892	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	93	NIN_CNZ1-1-3_20130417_LeftU.avi	107294	59.66745	55.23301	1809.47949	431.29489	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	94	NIN_CNZ1-1-3_20130417_LeftU.avi	107294	59.66745	55.23301	1333.30067	416.01741	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	95	NIN_CNZ1-1-3_20130417_LeftU.avi	107294	59.66745	55.23301	1259.22841	636.95321	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	96	NIN_CNZ1-1-3_20130417_LeftU.avi	107294	59.66745	55.23301	607.86283	663.98259	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	97	NIN_CNZ1-1-3_20130417_LeftU.avi	107294	59.66745	55.23301	556.12982	484.17845	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	98	NIN_CNZ1-1-3_20130417_LeftU.avi	107294	59.66745	55.23301	492.63931	548.81393	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	99	NIN_CNZ1-1-3_20130417_LeftU.avi	107294	59.66745	55.23301	430.32456	474.77693	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	100	NIN_CNZ1-1-3_20130417_LeftU.avi	107294	59.66745	55.23301	44.67851	660.45702000000006	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	101	NIN_CNZ1-1-3_20130417_LeftU.avi	108894	60.55722	56.12279	788.92835	148.07399	Scombridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-3_20130417	102	NIN_CNZ1-1-3_20130417_LeftU.avi	115866	64.43443	60	1108.73239	769.74973	Unknown	Unknown	spp	NA	0	NA	NA	Time End	1	NA	NA
NIN_CNZ1-1-4_20130417	0	NIN_CNZ1-1-4_20130417_LeftE.avi	5746	3.19542	0	1024.07838	747.42111	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	1	NA	NA
NIN_CNZ1-1-4_20130417	1	NIN_CNZ1-1-4_20130417_LeftE.avi	5861	3.25937	0.06395	111.69626	644.00435	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	2	NIN_CNZ1-1-4_20130417_LeftE.avi	7570	4.20977	1.01435	45.85426	930.75082	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	3	NIN_CNZ1-1-4_20130417_LeftE.avi	9362	5.20632	2.0109	1273.33742	887.26877	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	4	NIN_CNZ1-1-4_20130417_LeftE.avi	14013	7.79279	4.59738	1496.72994	774.45049	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	5	NIN_CNZ1-1-4_20130417_LeftE.avi	14013	7.79279	4.59738	1018.19963	789.72797	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	6	NIN_CNZ1-1-4_20130417_LeftE.avi	14013	7.79279	4.59738	1379.15493	594.64635	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	7	NIN_CNZ1-1-4_20130417_LeftE.avi	14013	7.79279	4.59738	944.12737	494.75517	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	8	NIN_CNZ1-1-4_20130417_LeftE.avi	19487	10.83695	7.64153	471.47581	472.42655	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	9	NIN_CNZ1-1-4_20130417_LeftE.avi	19487	10.83695	7.64153	1082.86589	658.10664	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	10	NIN_CNZ1-1-4_20130417_LeftE.avi	19487	10.83695	7.64153	1262.75566	676.90968	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_CNZ1-1-4_20130417	11	NIN_CNZ1-1-4_20130417_LeftE.avi	19487	10.83695	7.64153	1407.37293	683.96083	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
